udi,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,type_encoded,temp_diff,power
7286,M22145,M,300.2,310.4,1202.0,61.7,74,0,0,0,0,0,0,1,10.2,74163.4
7287,M22146,M,300.1,310.4,1480.0,37.1,77,0,0,0,0,0,0,1,10.3,54908.0
7288,M22147,M,300.2,310.4,1530.0,35.7,80,0,0,0,0,0,0,1,10.2,54621.0
7289,M22148,M,300.2,310.6,1983.0,20.8,83,0,0,0,0,0,0,1,10.4,41246.4
7290,L54469,L,300.3,310.6,1433.0,53.8,86,0,0,0,0,0,0,0,10.3,77095.4
7291,L54470,L,300.3,310.6,1806.0,24.4,88,0,0,0,0,0,0,0,10.3,44066.4
7292,L54471,L,300.2,310.5,1416.0,46.7,90,0,0,0,0,0,0,0,10.3,66127.2
7293,M22152,M,300.1,310.4,1556.0,38.1,92,0,0,0,0,0,0,1,10.3,59283.6
7294,L54473,L,300.1,310.5,1627.0,29.2,95,0,0,0,0,0,0,0,10.4,47508.4
7295,L54474,L,300.1,310.6,1809.0,24.3,97,0,0,0,0,0,0,0,10.5,43958.7
7296,M22155,M,300.1,310.5,1329.0,57.4,99,0,0,0,0,0,0,1,10.4,76284.6
7297,H36710,H,300.0,310.4,1881.0,21.9,102,0,0,0,0,0,0,2,10.4,41193.9
7298,L54477,L,300.1,310.5,1500.0,39.8,107,0,0,0,0,0,0,0,10.4,59700.0
7299,L54478,L,300.1,310.5,1532.0,36.0,109,0,0,0,0,0,0,0,10.4,55152.0
7300,L54479,L,300.1,310.5,1492.0,50.9,111,0,0,0,0,0,0,0,10.4,75942.8
7301,L54480,L,300.2,310.6,1431.0,42.3,113,0,0,0,0,0,0,0,10.4,60531.3
7302,L54481,L,300.1,310.4,1554.0,39.4,115,0,0,0,0,0,0,0,10.3,61227.6
7303,L54482,L,300.1,310.5,1494.0,44.2,117,0,0,0,0,0,0,0,10.4,66034.8
7304,L54483,L,300.1,310.6,1374.0,45.4,119,0,0,0,0,0,0,0,10.5,62379.6
7305,L54484,L,300.1,310.5,1394.0,44.3,121,0,0,0,0,0,0,0,10.4,61754.2
7306,M22165,M,300.0,310.5,1790.0,25.7,123,0,0,0,0,0,0,1,10.5,46003.0
7307,L54486,L,300.1,310.5,1356.0,45.8,126,0,0,0,0,0,0,0,10.4,62104.8
7308,M22167,M,300.0,310.4,1385.0,52.1,128,0,0,0,0,0,0,1,10.4,72158.5
7309,L54488,L,300.0,310.4,1333.0,49.1,131,0,0,0,0,0,0,0,10.4,65450.3
7310,L54489,L,300.0,310.4,1505.0,44.9,133,0,0,0,0,0,0,0,10.4,67574.5
7311,L54490,L,300.0,310.5,1606.0,33.5,135,0,0,0,0,0,0,0,10.5,53801.0
7312,H36725,H,300.0,310.5,1558.0,36.7,137,0,0,0,0,0,0,2,10.5,57178.6
7313,L54492,L,300.0,310.5,1412.0,52.4,142,0,0,0,0,0,0,0,10.5,73988.8
7314,L54493,L,299.9,310.4,1408.0,38.4,144,0,0,0,0,0,0,0,10.5,54067.2
7315,L54494,L,299.9,310.3,1268.0,53.3,146,0,0,0,0,0,0,0,10.4,67584.4
7316,L54495,L,299.9,310.4,1470.0,50.0,148,0,0,0,0,0,0,0,10.5,73500.0
7317,L54496,L,299.9,310.4,1497.0,47.0,150,0,0,0,0,0,0,0,10.5,70359.0
7318,L54497,L,299.9,310.3,1638.0,29.1,152,0,0,0,0,0,0,0,10.4,47665.8
7319,H36732,H,299.9,310.3,1535.0,43.9,154,0,0,0,0,0,0,2,10.4,67386.5
7320,L54499,L,299.8,310.2,1654.0,32.7,159,0,0,0,0,0,0,0,10.4,54085.8
7321,H36734,H,299.8,310.2,1411.0,49.7,161,0,0,0,0,0,0,2,10.4,70126.7
7322,L54501,L,299.8,310.2,1911.0,23.5,166,0,0,0,0,0,0,0,10.4,44908.5
7323,H36736,H,299.8,310.2,1573.0,33.3,168,0,0,0,0,0,0,2,10.4,52380.9
7324,L54503,L,299.9,310.2,1479.0,46.3,173,0,0,0,0,0,0,0,10.3,68477.7
7325,M22184,M,299.9,310.4,1820.0,26.6,175,0,0,0,0,0,0,1,10.5,48412.0
7326,L54505,L,299.9,310.4,1419.0,45.7,178,0,0,0,0,0,0,0,10.5,64848.3
7327,M22186,M,299.9,310.5,1335.0,52.9,180,0,0,0,0,0,0,1,10.6,70621.5
7328,M22187,M,299.9,310.5,1576.0,39.4,183,0,0,0,0,0,0,1,10.6,62094.4
7329,L54508,L,300.0,310.5,1517.0,42.2,186,0,0,0,0,0,0,0,10.5,64017.4
7330,M22189,M,299.9,310.4,1576.0,34.3,188,0,0,0,0,0,0,1,10.5,54056.8
7331,H36744,H,299.8,310.2,1537.0,36.6,191,0,0,0,0,0,0,2,10.4,56254.2
7332,L54511,L,299.8,310.3,1524.0,34.2,196,0,0,0,0,0,0,0,10.5,52120.8
7333,M22192,M,299.8,310.3,1805.0,23.7,198,0,0,0,0,0,0,1,10.5,42778.5
7334,M22193,M,299.9,310.4,1367.0,53.3,201,0,0,0,0,0,0,1,10.5,72861.1
7335,L54514,L,299.8,310.4,1694.0,30.3,204,0,0,0,0,0,0,0,10.6,51328.2
7336,L54515,L,299.9,310.4,1328.0,49.9,206,0,0,0,0,0,0,0,10.5,66267.2
7337,H36750,H,299.9,310.5,1549.0,42.8,208,0,0,0,0,0,0,2,10.6,66297.2
7338,L54517,L,299.9,310.5,1539.0,32.8,213,0,0,0,0,0,0,0,10.6,50479.2
7339,L54518,L,299.8,310.5,1496.0,38.8,215,0,0,0,0,0,0,0,10.7,58044.8
7340,L54519,L,299.8,310.4,1579.0,36.4,0,0,0,0,0,0,0,0,10.6,57475.6
7341,L54520,L,299.7,310.3,1386.0,46.6,2,0,0,0,0,0,0,0,10.6,64587.6
7342,L54521,L,299.7,310.3,1505.0,37.7,4,0,0,0,0,0,0,0,10.6,56738.5
7343,M22202,M,299.7,310.3,1661.0,34.5,6,0,0,0,0,0,0,1,10.6,57304.5
7344,L54523,L,299.6,310.2,1468.0,48.0,9,0,0,0,0,0,0,0,10.6,70464.0
7345,L54524,L,299.6,310.1,1384.0,49.8,11,0,0,0,0,0,0,0,10.5,68923.2
7346,L54525,L,299.6,310.2,1381.0,60.5,13,0,0,0,0,0,0,0,10.6,83550.5
7347,L54526,L,299.6,310.2,1469.0,47.0,15,0,0,0,0,0,0,0,10.6,69043.0
7348,L54527,L,299.6,310.2,1627.0,36.6,17,0,0,0,0,0,0,0,10.6,59548.2
7349,H36762,H,299.7,310.3,1462.0,40.4,19,0,0,0,0,0,0,2,10.6,59064.8
7350,L54529,L,299.7,310.2,1633.0,36.5,24,0,0,0,0,0,0,0,10.5,59604.5
7351,L54530,L,299.7,310.2,1469.0,39.5,26,0,0,0,0,0,0,0,10.5,58025.5
7352,L54531,L,299.7,310.2,1458.0,43.4,28,0,0,0,0,0,0,0,10.5,63277.2
7353,M22212,M,299.7,310.2,1440.0,42.8,30,0,0,0,0,0,0,1,10.5,61632.0
7354,L54533,L,299.8,310.3,1687.0,30.4,33,0,0,0,0,0,0,0,10.5,51284.8
7355,M22214,M,299.7,310.3,1429.0,47.7,35,0,0,0,0,0,0,1,10.6,68163.3
7356,L54535,L,299.6,310.2,1588.0,34.1,38,0,0,0,0,0,0,0,10.6,54150.8
7357,L54536,L,299.6,310.2,1333.0,51.2,40,0,0,0,0,0,0,0,10.6,68249.6
7358,L54537,L,299.6,310.1,1487.0,42.9,42,0,0,0,0,0,0,0,10.5,63792.3
7359,M22218,M,299.5,310.1,1659.0,31.5,44,0,0,0,0,0,0,1,10.6,52258.5
7360,M22219,M,299.4,310.0,1512.0,43.2,47,0,0,0,0,0,0,1,10.6,65318.4
7361,L54540,L,299.5,310.1,1585.0,35.2,50,0,0,0,0,0,0,0,10.6,55792.0
7362,L54541,L,299.5,310.0,1502.0,38.5,52,0,0,0,0,0,0,0,10.5,57827.0
7363,L54542,L,299.5,310.0,1594.0,35.1,54,0,0,0,0,0,0,0,10.5,55949.4
7364,L54543,L,299.5,310.0,1412.0,48.9,56,0,0,0,0,0,0,0,10.5,69046.8
7365,L54544,L,299.5,309.9,1402.0,51.7,58,0,0,0,0,0,0,0,10.4,72483.4
7366,L54545,L,299.6,310.1,2057.0,20.4,60,0,0,0,0,0,0,0,10.5,41962.8
7367,H36780,H,299.6,310.1,1531.0,36.8,62,0,0,0,0,0,0,2,10.5,56340.8
7368,M22227,M,299.5,310.1,1359.0,61.1,67,0,0,0,0,0,0,1,10.6,83034.9
7369,M22228,M,299.6,310.2,1620.0,30.0,70,0,0,0,0,0,0,1,10.6,48600.0
7370,M22229,M,299.6,310.1,1646.0,29.6,73,0,0,0,0,0,0,1,10.5,48721.6
7371,M22230,M,299.6,310.1,1455.0,46.1,76,0,0,0,0,0,0,1,10.5,67075.5
7372,L54551,L,299.6,310.2,1512.0,44.0,79,0,0,0,0,0,0,0,10.6,66528.0
7373,L54552,L,299.6,310.2,1473.0,42.7,81,0,0,0,0,0,0,0,10.6,62897.1
7374,L54553,L,299.6,310.1,1553.0,38.0,83,0,0,0,0,0,0,0,10.5,59014.0
7375,L54554,L,299.5,310.0,1379.0,50.4,85,0,0,0,0,0,0,0,10.5,69501.6
7376,M22235,M,299.4,309.9,1567.0,40.6,87,0,0,0,0,0,0,1,10.5,63620.2
7377,L54556,L,299.5,310.0,1481.0,43.1,90,0,0,0,0,0,0,0,10.5,63831.1
7378,L54557,L,299.5,310.0,1349.0,52.7,92,0,0,0,0,0,0,0,10.5,71092.3
7379,L54558,L,299.5,310.0,1388.0,52.4,94,0,0,0,0,0,0,0,10.5,72731.2
7380,M22239,M,299.6,310.1,1357.0,48.7,96,0,0,0,0,0,0,1,10.5,66085.9
7381,L54560,L,299.6,310.2,1743.0,24.8,99,0,0,0,0,0,0,0,10.6,43226.4
7382,L54561,L,299.7,310.3,1495.0,43.1,101,0,0,0,0,0,0,0,10.6,64434.5
7383,L54562,L,299.8,310.4,1698.0,28.3,103,0,0,0,0,0,0,0,10.6,48053.4
7384,M22243,M,299.7,310.4,1410.0,44.5,105,0,0,0,0,0,0,1,10.7,62745.0
7385,L54564,L,299.7,310.4,1614.0,36.2,108,0,0,0,0,0,0,0,10.7,58426.8
7386,M22245,M,299.8,310.5,1375.0,53.9,110,0,0,0,0,0,0,1,10.7,74112.5
7387,M22246,M,299.8,310.6,1574.0,31.8,113,0,0,0,0,0,0,1,10.8,50053.2
7388,H36801,H,299.8,310.6,1423.0,44.6,116,0,0,0,0,0,0,2,10.8,63465.8
7389,M22248,M,299.8,310.6,1694.0,31.3,121,0,0,0,0,0,0,1,10.8,53022.2
7390,L54569,L,299.8,310.6,1707.0,32.5,124,0,0,0,0,0,0,0,10.8,55477.5
7391,M22250,M,299.7,310.5,1490.0,41.2,126,0,0,0,0,0,0,1,10.8,61388.0
7392,L54571,L,299.7,310.6,1675.0,31.3,129,0,0,0,0,0,0,0,10.9,52427.5
7393,M22252,M,299.7,310.5,1492.0,39.3,131,0,0,0,0,0,0,1,10.8,58635.6
7394,M22253,M,299.7,310.5,1594.0,35.4,134,0,0,0,0,0,0,1,10.8,56427.6
7395,L54574,L,299.7,310.6,1479.0,38.0,137,0,0,0,0,0,0,0,10.9,56202.0
7396,M22255,M,299.7,310.6,1572.0,38.0,139,0,0,0,0,0,0,1,10.9,59736.0
7397,L54576,L,299.7,310.6,1616.0,35.1,142,0,0,0,0,0,0,0,10.9,56721.6
7398,L54577,L,299.7,310.6,1737.0,26.1,144,0,0,0,0,0,0,0,10.9,45335.7
7399,M22258,M,299.7,310.7,1498.0,37.8,146,0,0,0,0,0,0,1,11.0,56624.4
7400,L54579,L,299.6,310.6,1642.0,35.1,149,0,0,0,0,0,0,0,11.0,57634.2
7401,M22260,M,299.6,310.6,1633.0,34.2,151,0,0,0,0,0,0,1,11.0,55848.6
7402,L54581,L,299.8,310.8,1409.0,51.9,154,0,0,0,0,0,0,0,11.0,73127.1
7403,M22262,M,299.8,310.8,1463.0,43.5,156,0,0,0,0,0,0,1,11.0,63640.5
7404,L54583,L,299.8,310.8,1376.0,48.6,159,0,0,0,0,0,0,0,11.0,66873.6
7405,L54584,L,299.8,310.8,1553.0,32.2,161,0,0,0,0,0,0,0,11.0,50006.6
7406,M22265,M,299.8,310.8,1530.0,35.2,163,0,0,0,0,0,0,1,11.0,53856.0
7407,L54586,L,299.8,310.9,1545.0,40.7,166,0,0,0,0,0,0,0,11.1,62881.5
7408,H36821,H,299.8,310.9,1427.0,47.2,168,0,0,0,0,0,0,2,11.1,67354.4
7409,L54588,L,299.9,310.9,1292.0,51.1,173,0,0,0,0,0,0,0,11.0,66021.2
7410,L54589,L,299.8,310.9,2076.62838774028,17.6,175,0,0,0,0,0,0,0,11.1,36548.66
7411,L54590,L,299.9,311.0,1747.0,27.6,177,0,0,0,0,0,0,0,11.1,48217.2
7412,L54591,L,300.0,311.1,1425.0,47.8,179,0,0,0,0,0,0,0,11.1,68115.0
7413,L54592,L,300.0,311.0,1637.0,33.6,181,0,0,0,0,0,0,0,11.0,55003.2
7414,M22273,M,300.1,311.1,1616.0,35.2,183,0,0,0,0,0,0,1,11.0,56883.2
7415,L54594,L,300.1,311.1,1619.0,33.4,186,0,0,0,0,0,0,0,11.0,54074.6
7416,L54595,L,300.1,311.2,1489.0,39.1,188,0,0,0,0,0,0,0,11.1,58219.9
7417,M22276,M,300.1,311.2,1452.0,42.4,190,0,0,0,0,0,0,1,11.1,61564.8
7418,M22277,M,300.1,311.3,1495.0,41.0,193,0,0,0,0,0,0,1,11.2,61295.0
7419,M22278,M,300.2,311.4,1427.0,39.7,196,0,0,0,0,0,0,1,11.2,56651.9
7420,L54599,L,300.1,311.4,1572.0,36.2,199,0,0,0,0,0,0,0,11.3,56906.4
7421,L54600,L,300.1,311.3,1547.0,40.0,201,0,0,0,0,0,0,0,11.2,61880.0
7422,M22281,M,300.1,311.4,1342.0,48.5,203,0,0,0,0,0,0,1,11.3,65087.0
7423,L54602,L,300.0,311.2,1351.0,44.1,206,0,0,0,0,0,0,0,11.2,59579.1
7424,L54603,L,300.0,311.3,1407.0,47.3,208,0,0,0,0,0,0,0,11.3,66551.1
7425,M22284,M,300.1,311.4,1575.0,29.8,210,0,0,0,0,0,0,1,11.3,46935.0
7426,M22285,M,300.0,311.4,1791.0,24.1,213,0,0,0,0,0,0,1,11.4,43163.1
7427,M22286,M,300.0,311.4,1692.0,29.0,216,1,1,0,0,0,0,1,11.4,49068.0
7428,L54607,L,300.0,311.4,1634.0,31.9,0,0,0,0,0,0,0,0,11.4,52124.6
7429,M22288,M,300.0,311.4,1864.0,23.3,2,0,0,0,0,0,0,1,11.4,43431.2
7430,L54609,L,300.0,311.4,1590.0,33.6,5,0,0,0,0,0,0,0,11.4,53424.0
7431,M22290,M,300.0,311.4,1384.0,46.1,7,0,0,0,0,0,0,1,11.4,63802.4
7432,M22291,M,300.0,311.4,1352.0,61.8,10,0,0,0,0,0,0,1,11.4,83553.6
7433,L54612,L,300.1,311.4,1484.0,43.1,13,0,0,0,0,0,0,0,11.3,63960.4
7434,M22293,M,300.1,311.4,1913.0,21.9,15,0,0,0,0,0,0,1,11.3,41894.7
7435,L54614,L,300.0,311.4,1508.0,38.2,18,0,0,0,0,0,0,0,11.4,57605.6
7436,L54615,L,299.9,311.3,1504.0,40.7,20,0,0,0,0,0,0,0,11.4,61212.8
7437,L54616,L,300.0,311.4,1487.0,41.2,22,0,0,0,0,0,0,0,11.4,61264.4
7438,L54617,L,299.8,311.3,1727.0,30.0,24,0,0,0,0,0,0,0,11.5,51810.0
7439,L54618,L,299.9,311.3,1647.0,27.5,26,0,0,0,0,0,0,0,11.4,45292.5
7440,L54619,L,300.0,311.3,1493.0,41.4,28,0,0,0,0,0,0,0,11.3,61810.2
7441,L54620,L,300.0,311.4,1655.0,29.6,30,0,0,0,0,0,0,0,11.4,48988.0
7442,M22301,M,299.9,311.4,1337.0,54.8,32,0,0,0,0,0,0,1,11.5,73267.6
7443,L54622,L,300.0,311.5,1601.0,36.9,35,0,0,0,0,0,0,0,11.5,59076.9
7444,H36857,H,300.1,311.6,1589.0,37.9,37,0,0,0,0,0,0,2,11.5,60223.1
7445,L54624,L,300.2,311.7,1286.0,55.1,42,0,0,0,0,0,0,0,11.5,70858.6
7446,L54625,L,300.2,311.7,1553.0,41.3,44,0,0,0,0,0,0,0,11.5,64138.9
7447,L54626,L,300.2,311.8,1379.0,51.0,46,0,0,0,0,0,0,0,11.6,70329.0
7448,M22307,M,300.3,311.9,1677.0,30.8,48,0,0,0,0,0,0,1,11.6,51651.6
7449,L54628,L,300.3,311.8,1488.0,38.4,51,0,0,0,0,0,0,0,11.5,57139.2
7450,L54629,L,300.3,311.8,1418.0,45.9,53,0,0,0,0,0,0,0,11.5,65086.2
7451,L54630,L,300.3,311.8,1451.0,41.0,55,0,0,0,0,0,0,0,11.5,59491.0
7452,L54631,L,300.3,311.8,1508.0,43.1,57,0,0,0,0,0,0,0,11.5,64994.8
7453,L54632,L,300.3,311.7,1579.0,33.6,59,0,0,0,0,0,0,0,11.4,53054.4
7454,H36867,H,300.3,311.7,1432.0,47.7,61,0,0,0,0,0,0,2,11.4,68306.4
7455,L54634,L,300.2,311.6,1446.0,47.3,66,0,0,0,0,0,0,0,11.4,68395.8
7456,M22315,M,300.2,311.7,1597.0,39.5,68,0,0,0,0,0,0,1,11.5,63081.5
7457,M22316,M,300.2,311.7,1397.0,50.2,71,0,0,0,0,0,0,1,11.5,70129.4
7458,L54637,L,300.1,311.6,1530.0,36.6,74,0,0,0,0,0,0,0,11.5,55998.0
7459,M22318,M,300.1,311.6,1433.0,51.4,76,0,0,0,0,0,0,1,11.5,73656.2
7460,L54639,L,300.0,311.5,1591.0,32.0,79,0,0,0,0,0,0,0,11.5,50912.0
7461,L54640,L,300.0,311.5,1445.0,41.6,81,0,0,0,0,0,0,0,11.5,60112.0
7462,L54641,L,300.0,311.5,1749.0,28.3,83,0,0,0,0,0,0,0,11.5,49496.7
7463,L54642,L,300.0,311.3,1703.0,30.4,85,0,0,0,0,0,0,0,11.3,51771.2
7464,H36877,H,300.1,311.4,1518.0,46.9,87,0,0,0,0,0,0,2,11.3,71194.2
7465,L54644,L,300.1,311.3,1535.0,42.3,92,0,0,0,0,0,0,0,11.2,64930.5
7466,M22325,M,300.1,311.4,1390.0,52.1,94,0,0,0,0,0,0,1,11.3,72419.0
7467,H36880,H,300.3,311.6,1801.0,23.6,97,0,0,0,0,0,0,2,11.3,42503.6
7468,H36881,H,300.3,311.6,1463.0,41.6,102,0,0,0,0,0,0,2,11.3,60860.8
7469,L54648,L,300.3,311.6,1560.0,37.7,107,0,0,0,0,0,0,0,11.3,58812.0
7470,L54649,L,300.3,311.6,1607.0,33.5,109,0,0,0,0,0,0,0,11.3,53834.5
7471,L54650,L,300.4,311.6,1332.0,54.6,111,0,0,0,0,0,0,0,11.2,72727.2
7472,L54651,L,300.3,311.7,1365.0,53.3,113,0,0,0,0,0,0,0,11.4,72754.5
7473,M22332,M,300.3,311.6,1617.0,32.5,115,0,0,0,0,0,0,1,11.3,52552.5
7474,M22333,M,300.3,311.6,1304.0,62.8,118,0,0,0,0,0,0,1,11.3,81891.2
7475,L54654,L,300.3,311.7,1989.0,22.3,121,0,0,0,0,0,0,0,11.4,44354.7
7476,H36889,H,300.3,311.6,1339.0,53.4,123,0,0,0,0,0,0,2,11.3,71502.6
7477,L54656,L,300.2,311.5,1492.0,41.8,128,0,0,0,0,0,0,0,11.3,62365.6
7478,M22337,M,300.1,311.3,1518.0,40.2,130,0,0,0,0,0,0,1,11.2,61023.6
7479,L54658,L,300.1,311.3,1479.0,39.5,133,0,0,0,0,0,0,0,11.2,58420.5
7480,M22339,M,300.1,311.3,1523.0,34.1,135,0,0,0,0,0,0,1,11.2,51934.3
7481,M22340,M,300.2,311.4,1570.0,35.3,138,0,0,0,0,0,0,1,11.2,55421.0
7482,H36895,H,300.2,311.4,1506.0,36.1,141,0,0,0,0,0,0,2,11.2,54366.6
7483,M22342,M,300.2,311.6,1510.0,47.5,146,0,0,0,0,0,0,1,11.4,71725.0
7484,L54663,L,300.2,311.6,1671.0,28.8,149,0,0,0,0,0,0,0,11.4,48124.8
7485,M22344,M,300.3,311.6,1312.0,53.4,151,0,0,0,0,0,0,1,11.3,70060.8
7486,L54665,L,300.3,311.6,1595.0,38.8,154,0,0,0,0,0,0,0,11.3,61886.0
7487,L54666,L,300.3,311.7,1635.0,31.8,156,0,0,0,0,0,0,0,11.4,51993.0
7488,L54667,L,300.3,311.7,1707.0,33.6,158,0,0,0,0,0,0,0,11.4,57355.2
7489,L54668,L,300.3,311.7,1545.0,43.5,160,0,0,0,0,0,1,0,11.4,67207.5
7490,M22349,M,300.2,311.6,1751.0,28.0,162,0,0,0,0,0,0,1,11.4,49028.0
7491,M22350,M,300.4,311.8,1707.0,30.0,165,0,0,0,0,0,0,1,11.4,51210.0
7492,L54671,L,300.4,311.8,1320.0,57.9,168,0,0,0,0,0,0,0,11.4,76428.0
7493,M22352,M,300.3,311.7,1319.0,51.4,170,0,0,0,0,0,0,1,11.4,67796.6
7494,L54673,L,300.2,311.7,1448.0,54.2,173,0,0,0,0,0,0,0,11.5,78481.6
7495,L54674,L,300.2,311.8,1436.0,48.2,175,0,0,0,0,0,0,0,11.6,69215.2
7496,L54675,L,300.3,311.9,1609.0,34.0,177,0,0,0,0,0,0,0,11.6,54706.0
7497,L54676,L,300.2,311.8,1464.0,44.5,179,0,0,0,0,0,0,0,11.6,65148.0
7498,M22357,M,300.3,311.8,1483.0,45.1,181,0,0,0,0,0,0,1,11.5,66883.3
7499,M22358,M,300.2,311.8,1748.0,28.5,184,0,0,0,0,0,0,1,11.6,49818.0
7500,L54679,L,300.3,311.8,1746.0,26.3,187,0,0,0,0,0,0,0,11.5,45919.8
7501,L54680,L,300.2,311.8,1410.0,51.4,189,0,0,0,0,0,0,0,11.6,72474.0
7502,L54681,L,300.2,311.7,1640.0,30.8,191,0,0,0,0,0,0,0,11.5,50512.0
7503,H36916,H,300.3,311.7,1655.0,29.9,193,0,0,0,0,0,0,2,11.4,49484.5
7504,M22363,M,300.3,311.7,1646.0,28.9,198,0,0,0,0,0,0,1,11.4,47569.4
7505,L54684,L,300.4,311.8,1589.0,42.0,201,0,0,0,0,0,0,0,11.4,66738.0
7506,L54685,L,300.5,311.9,1546.0,39.4,203,0,0,0,0,0,0,0,11.4,60912.4
7507,L54686,L,300.5,311.9,1511.0,41.8,205,0,0,0,0,0,0,0,11.4,63159.8
7508,L54687,L,300.5,311.9,1750.0,28.3,207,0,0,0,0,0,0,0,11.4,49525.0
7509,M22368,M,300.5,311.9,1730.0,27.5,209,0,0,0,0,0,0,1,11.4,47575.0
7510,L54689,L,300.6,311.9,1372.0,60.1,212,1,0,0,0,1,0,0,11.3,82457.2
7511,L54690,L,300.5,311.8,1524.0,38.9,214,1,1,0,0,0,0,0,11.3,59283.6
7512,L54691,L,300.4,311.8,1601.0,36.1,0,0,0,0,0,0,0,0,11.4,57796.1
7513,M22372,M,300.5,311.8,1636.0,34.4,2,0,0,0,0,0,0,1,11.3,56278.4
7514,L54693,L,300.4,311.8,2076.62838774028,14.9,5,0,0,0,0,0,0,0,11.4,30941.763
7515,L54694,L,300.4,311.8,1636.0,32.3,7,0,0,0,0,0,0,0,11.4,52842.8
7516,M22375,M,300.4,311.9,1335.0,58.3,9,0,0,0,0,0,0,1,11.5,77830.5
7517,M22376,M,300.3,311.7,1236.0,57.5,12,0,0,0,0,0,0,1,11.4,71070.0
7518,L54697,L,300.3,311.7,1445.0,47.3,15,0,0,0,0,0,0,0,11.4,68348.5
7519,L54698,L,300.2,311.5,1500.0,40.8,17,0,0,0,0,0,0,0,11.3,61200.0
7520,L54699,L,300.2,311.6,1999.0,21.0,19,0,0,0,0,0,0,0,11.4,41979.0
7521,L54700,L,300.2,311.6,1529.0,35.5,21,0,0,0,0,0,0,0,11.4,54279.5
7522,M22381,M,300.2,311.6,1467.0,40.7,23,0,0,0,0,0,0,1,11.4,59706.9
7523,L54702,L,300.1,311.5,1334.0,54.0,26,0,0,0,0,0,0,0,11.4,72036.0
7524,M22383,M,300.1,311.5,1343.0,46.2,28,0,0,0,0,0,0,1,11.4,62046.6
7525,L54704,L,300.2,311.5,1639.0,31.1,31,0,0,0,0,0,0,0,11.3,50972.9
7526,H36939,H,300.1,311.5,1383.0,49.1,33,0,0,0,0,0,0,2,11.4,67905.3
7527,L54706,L,300.1,311.4,1660.0,31.4,38,0,0,0,0,0,0,0,11.3,52124.0
7528,L54707,L,300.1,311.3,1470.0,45.2,40,0,0,0,0,0,0,0,11.2,66444.0
7529,M22388,M,300.1,311.3,1748.0,26.6,42,0,0,0,0,0,0,1,11.2,46496.8
7530,L54709,L,300.1,311.4,1467.0,35.7,45,0,0,0,0,0,0,0,11.3,52371.9
7531,M22390,M,300.1,311.4,1617.0,39.3,47,0,0,0,0,0,0,1,11.3,63548.1
7532,H36945,H,300.1,311.4,1377.0,56.7,50,0,0,0,0,0,0,2,11.3,78075.9
7533,M22392,M,300.0,311.3,1629.0,32.1,55,0,0,0,0,0,0,1,11.3,52290.9
7534,L54713,L,300.0,311.2,1504.0,37.9,58,0,0,0,0,0,0,0,11.2,57001.6
7535,L54714,L,300.0,311.2,1418.0,47.3,60,0,0,0,0,0,0,0,11.2,67071.4
7536,L54715,L,300.0,311.2,1629.0,31.7,62,0,0,0,0,0,0,0,11.2,51639.3
7537,L54716,L,300.1,311.3,2076.62838774028,12.5,64,1,0,0,1,0,0,0,11.2,25957.855
7538,L54717,L,300.1,311.3,1305.0,64.7,66,0,0,0,0,0,0,0,11.2,84433.5
7539,M22398,M,300.2,311.4,1450.0,38.5,68,0,0,0,0,0,0,1,11.2,55825.0
7540,L54719,L,300.2,311.3,1487.0,36.9,71,0,0,0,0,0,0,0,11.1,54870.3
7541,M22400,M,300.2,311.3,1587.0,31.2,73,0,0,0,0,0,0,1,11.1,49514.4
7542,M22401,M,300.3,311.5,1528.0,40.9,76,0,0,0,0,0,0,1,11.2,62495.2
7543,M22402,M,300.4,311.6,1401.0,49.9,79,0,0,0,0,0,0,1,11.2,69909.9
7544,L54723,L,300.3,311.5,1446.0,45.0,82,0,0,0,0,0,0,0,11.2,65070.0
7545,L54724,L,300.2,311.4,1425.0,44.2,84,0,0,0,0,0,0,0,11.2,62985.0
7546,L54725,L,300.2,311.4,1891.0,22.6,86,0,0,0,0,0,0,0,11.2,42736.6
7547,H36960,H,300.2,311.5,1454.0,42.8,88,0,0,0,0,0,0,2,11.3,62231.2
7548,L54727,L,300.1,311.4,1430.0,40.9,93,0,0,0,0,0,0,0,11.3,58487.0
7549,L54728,L,300.2,311.4,1495.0,43.6,95,0,0,0,0,0,0,0,11.2,65182.0
7550,L54729,L,300.3,311.4,1544.0,41.6,97,0,0,0,0,0,0,0,11.1,64230.4
7551,M22410,M,300.3,311.4,1554.0,34.3,99,0,0,0,0,0,0,1,11.1,53302.2
7552,M22411,M,300.2,311.3,1491.0,37.3,102,0,0,0,0,0,0,1,11.1,55614.3
7553,L54732,L,300.3,311.3,1525.0,40.7,105,0,0,0,0,0,0,0,11.0,62067.5
7554,L54733,L,300.3,311.3,1505.0,39.6,107,0,0,0,0,0,0,0,11.0,59598.0
7555,M22414,M,300.3,311.4,1371.0,50.2,109,0,0,0,0,0,0,1,11.1,68824.2
7556,L54735,L,300.3,311.3,1332.0,60.5,112,0,0,0,0,0,0,0,11.0,80586.0
7557,L54736,L,300.3,311.4,1471.0,37.0,114,0,0,0,0,0,0,0,11.1,54427.0
